split,grabación,clase,score,inicio,fin,f mín (Hz),f máx (Hz),duración (s),banda (Hz),compatible,hueco a su clase (s),raw_estado,raw_clase,raw_call
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.20695054531097412,7.821165,8.085286,5312.347527659127,12298.264751061211,0.26412106,6985.917223402084,True,0.44957828521728516,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.5674973130226135,7.8252687,8.0741625,5180.624768257233,12382.774510772182,0.24889398,7202.149742514949,False,0.45368194580078125,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.4328494369983673,8.55738,8.776098,222.80757599954123,20938.48604093753,0.21871859,20715.678464937988,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.48172953724861145,9.795656,9.955423,121.91789178148724,13903.568734458544,0.15976703,13781.650842677056,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.48567232489585876,9.796819,9.96233,196.57548471059866,13636.920976206187,0.16551161,13440.34549149559,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.5262607336044312,13.292572,13.458252,132.05687952546546,19978.214653291845,0.16567987,19846.15777376638,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.16354893147945404,13.299433,13.447613,150.80930656050728,18641.581568894442,0.14817882,18490.772262333936,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.11016283184289932,14.029086,14.187115,4465.582311766588,8590.949755088015,0.15802932,4125.367443321427,True,1.1531896591186523,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.5199795961380005,14.037392,14.204816,88.12592742615016,14077.460739726941,0.16742447,13989.33481230079,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.3839699327945709,14.0394,14.20076,107.6148160762183,15210.746941938402,0.1613599,15103.132125862183,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.5659393668174744,15.105616,15.264229,282.9725278678782,13354.549099360735,0.15861297,13071.576571492857,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.13859312236309052,15.4260645,15.643078,5818.394734434809,8518.808612435549,0.21701288,2700.4138780007397,True,2.550168037414551,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.2837083041667938,17.388218,17.597147,4093.6907069067665,7871.014308743675,0.20892853,3777.323601836909,True,4.512321472167969,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/spc,0.25476688146591187,18.64477,18.905003,313.0065247063394,12329.165788234093,0.26023436,12016.159263527754,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.3057890236377716,19.13232,19.31965,4014.7174330186344,7226.14576648206,0.18733048,3211.4283334634256,True,6.2564239501953125,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.3122102618217468,20.669262,21.039942,8435.62526462222,10447.856196511008,0.37068075,2012.2309318887874,True,7.793365478515625,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.20457644760608673,21.96823,22.275486,7625.318941016414,9778.739344979002,0.30725634,2153.4204039625874,True,9.09233283996582,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.43980729579925537,21.969368,22.257607,7659.736733403656,9682.747702450064,0.28823698,2023.0109690464078,True,9.09347152709961,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.6867706179618835,22.271694,22.545122,7650.114249012087,9647.607360472575,0.2734276,1997.4931114604879,True,9.395797729492188,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.11162524670362473,25.594643,25.786236,6485.966832864402,10729.614999033389,0.19159184,4243.648166168987,True,12.718746185302734,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.38063573837280273,26.673166,27.068377,7588.832606486976,9970.764905455222,0.3952101,2381.932298968246,True,13.797269821166992,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.1749494969844818,27.550825,27.90358,7319.842682835975,9548.462694152822,0.35275412,2228.620011316847,True,14.674928665161133,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.20098617672920227,27.552256,27.899698,7315.254541073979,9545.654874687454,0.34744334,2230.4003336134747,True,14.676359176635742,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.23243381083011627,27.947094,28.267075,7162.639359176791,9559.4761786468,0.31998253,2396.8368194700097,True,15.071197509765625,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.1479978859424591,27.948185,28.266882,7202.614284549068,9511.601469616899,0.3186972,2308.987185067831,True,15.072288513183594,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.5049477219581604,28.30248,28.589302,6717.582936361213,8945.537948799265,0.28682202,2227.955012438052,True,15.426584243774414,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.1441977471113205,28.303513,28.499695,6689.721160890064,9896.28634473861,0.19618034,3206.5651838485455,True,15.427616119384766,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.13955532014369965,28.500666,28.576176,5296.884563321127,10207.209631916608,0.075509876,4910.325068595482,False,15.62476921081543,limpia,sb/pcc,PCC
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.24232855439186096,30.316898,30.4695,6068.1027935320235,10604.671899053765,0.1525999,4536.569105521741,True,17.441001892089844,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.2712760269641876,30.316994,30.466413,6028.5145691204925,10550.392289131107,0.1494205,4521.877720010614,True,17.441097259521484,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.4336096942424774,30.513676,30.690247,6405.33904316683,11069.05338500031,0.17657241,4663.71434183348,True,17.637779235839844,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.5117747187614441,30.514318,30.693,6373.74601360765,11034.44071421175,0.17868197,4660.694700604101,True,17.6384220123291,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.11118389666080475,30.720686,30.921799,6162.526596011964,11149.421161133383,0.20111203,4986.894565121419,True,17.844789505004883,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.12349160760641098,30.727018,30.911118,6156.301775477363,11268.121505918458,0.18409967,5111.819730441095,True,17.85112190246582,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.6397589445114136,37.388363,37.799873,8258.4549244971,9738.022051680706,0.41151237,1479.5671271836054,False,24.512466430664062,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.3942360281944275,37.5,37.787308,8265.685850746679,9727.791434568273,0.28730944,1462.1055838215943,False,24.624103546142578,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.6349202990531921,37.824062,38.25306,7123.845288178513,9069.777390789532,0.42899823,1945.9321026110183,True,24.948165893554688,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.4258675277233124,37.825912,38.249836,7129.388422963236,9128.010282499095,0.4239234,1998.6218595358596,True,24.950016021728516,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.6295032501220703,38.302006,38.71389,7064.478357752077,9199.376135289569,0.4118836,2134.8977775374924,True,25.426109313964844,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.5701661109924316,38.306614,38.713463,7071.763968968344,9197.225036132715,0.40684998,2125.4610671643713,True,25.43071746826172,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.47489017248153687,44.45474,44.771446,7688.672493205439,9905.03749400454,0.31670773,2216.365000799101,True,31.578842163085938,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.3175705075263977,44.8104,45.14484,7569.014470506674,9408.395348491922,0.3344434,1839.380877985248,True,31.93450164794922,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sm/cc,0.3245047926902771,51.158302,51.2755,480.03093180192207,3584.147160858434,0.1171993,3104.1162290565117,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/pcc,0.1507178395986557,52.530197,52.958233,6621.6974418928085,12530.05718239861,0.4280345,5908.359740505802,True,4.3434906005859375,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sb/ppc,0.1259390264749527,53.209576,53.553745,8283.521142870564,10152.254583574102,0.3441707,1868.7334407035378,True,40.33367919921875,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081246.wav,sm/fs,0.2156066745519638,65.22366,65.48519,1303.7554226114223,2020.5563414057335,0.2615347,716.8009187943112,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/pcc,0.4937206506729126,0.006062284,0.3296188,5852.120721272811,8973.599592151171,0.32355654,3121.47887087836,True,0.26976490020751953,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/pcc,0.12186551839113235,2.446354,2.9813619,4821.038869133636,20768.040507073194,0.5350081,15947.001637939558,False,0.5770893096923828,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/sc,0.12266579270362854,4.123886,4.332818,1658.4410843759379,15182.16308453821,0.20893192,13523.722000162272,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/pcc,0.3582429885864258,4.385844,5.054283,6033.417211644038,9220.036633875787,0.66843903,3186.619422231749,True,2.5165796279907227,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.17457959055900574,5.014356,5.1699157,403.0753596677388,15523.539039341624,0.15555954,15120.463679673885,True,10.656280517578125,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.23582179844379425,5.0173545,5.170447,459.7676685399558,15592.6201383568,0.15309227,15132.852469816844,True,10.65574836730957,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.23792633414268494,5.2341046,5.3848715,346.3338332096552,14614.282637515564,0.15076697,14267.948804305908,True,10.441324234008789,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.19684112071990967,5.235236,5.3860207,242.07049603201182,14839.988283000836,0.15078449,14597.917786968823,True,10.44017505645752,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/sc,0.13022702932357788,5.7066464,5.9894447,1613.5062224232736,13438.844179577849,0.28279853,11825.337957154576,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.1258826106786728,5.721193,5.8670077,25.000000000000068,15767.664489509049,0.1458149,15742.664489509049,True,9.959188461303711,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.3020765483379364,7.3330727,7.498892,189.91707829359015,21991.94212198116,0.16581917,21802.02504368757,False,8.327303886413574,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.18101148307323456,9.338096,9.431669,513.4861653632373,3079.2336922554814,0.09357333,2565.747526892244,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.2007250040769577,9.339865,9.430415,511.88200563922186,3065.086933056247,0.09055057,2553.204927417025,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.14558029174804688,9.699844,9.812494,404.2855007197192,3267.32509353303,0.11264992,2863.039592813311,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.5850708484649658,10.045088,10.169514,434.66801448469454,2855.7136881843876,0.1244266,2421.045673699693,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.5658344030380249,10.047678,10.1707,453.40732678075074,2850.972390603674,0.12302184,2397.565063822923,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.35148778557777405,10.631451,10.775606,214.4795643850253,16595.32154139337,0.1441555,16380.841977008344,True,5.050589561462402,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.2382841259241104,10.636742,10.786059,25.000000000000068,16352.774212701806,0.1493175,16327.774212701806,True,5.040136337280273,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.1314254105091095,12.350707,12.441505,369.18239984674904,3440.6194033558027,0.09079814,3071.4370035090537,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.30584898591041565,12.650755,12.783544,30.823387195371875,16972.817877816342,0.13278794,16941.99449062097,True,3.042652130126953,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.2722446024417877,12.651703,12.786461,134.52471051847985,17047.807640567702,0.13475794,16913.282930049223,True,3.0397348403930664,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.14656077325344086,14.350655,14.484097,144.6332079314293,15820.13028996556,0.1334424,15675.497082034131,True,1.3420991897583008,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.1431124210357666,14.351272,14.4872265,210.53986578210632,14642.405398602803,0.13595474,14431.865532820697,True,1.3389692306518555,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.46587538719177246,16.304827,16.408527,565.5659352888463,2872.937876520433,0.10370064,2307.371941231587,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/cc,0.24414536356925964,16.766695,16.846825,415.9592004392692,2936.231252698165,0.08013126,2520.2720522588957,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.1597222089767456,22.082497,22.234255,416.99199394222563,16522.169378304076,0.15175724,16105.17738436185,True,1.2813968658447266,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.18575231730937958,22.294897,22.4431,124.91936733756397,17063.577847927325,0.1482042,16938.658480589762,True,1.4937973022460938,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/spc,0.2880004644393921,22.29776,22.460566,25.000000000000068,17122.346811924766,0.16280651,17097.346811924766,True,1.4966602325439453,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sb/ppc,0.13171543180942535,22.89043,23.117987,8027.666195355025,10586.7552204553,0.2275554,2559.0890251002747,True,4.745187759399414,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.14135096967220306,23.237885,23.36339,871.0519952407012,3060.6071290373616,0.12550521,2189.5551337966604,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.25104743242263794,23.456848,23.584764,847.4319156045625,1357.746302245886,0.1279167,510.3143866413235,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.2613784372806549,23.66642,23.823938,867.324671844178,1387.186228525946,0.15751863,519.861556681768,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.3054587244987488,23.90948,23.998104,922.614341823052,1460.3266004797883,0.088624835,537.7122586567364,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.13349059224128723,24.216103,24.395006,1046.4680990078077,3647.882722971465,0.17890348,2601.414623963657,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.26467165350914,24.537489,24.725378,1087.329569068121,2845.5818976989985,0.18788892,1758.2523286308776,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.3270675241947174,24.843073,25.016668,1057.1919345136032,3008.245887393154,0.17359579,1951.053952879551,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.14107270538806915,25.207296,25.502762,1139.0181795070698,1740.2116102033842,0.2954657,601.1934306963144,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20231228_081503.wav,sm/fs,0.20932522416114807,25.583115,25.73102,1203.4945568435423,1711.268371806681,0.14790559,507.77381496313865,True,inf,sin fila,,
